shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,Goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,Period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,Shooter Name,Shooter Position,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,Shot Angle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,Shot Distance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,speedFromLastEvent,Team,Team Code,Time,timeDifferenceSinceChange,timeSinceFaceoff,timeSinceLastEvent,timeUntilNextEvent,xCord,xCordAdjusted,xFroze,Probability of Goal,xPlayContinuedInZone,xPlayContinuedOutsideZone,xPlayStopped,xRebound,xShotWasOnGoal,yCord,yCordAdjusted
69401,50,-55,55,36,36,-4.2,0,600,101,5,CAR,4,26.4,6,6,40,40,26.4,2,3,59,6,6,59,59,59,6,6,6,8,8,6,55.08175742,SHOT,20813,0,8473503,James Reimer,0,0,0,5,OTT,1,0,220,0,0,BLOCK,0,0,AWAY,-52,52,-19,19,HOMEZONE,1,3,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,5,5,22.2,14.5,14.5,27.33333333,27.33333333,22.2,2,3,43,15,15,43,43,43,5,14,14,5,5,5,-46.63657704,46.63657704,0,0,0,49.51767361,0,0,0,1,0,0,0,0,WRIST,1,18.36058581,AWAY,CAR,2531,-1,131,3,0,-55,55,0.392078,0.0302062,0.275489,0.232786,0.0353111,0.0341298,0.788733,36,-36
40003,15,-78,78,10,10,0,0,0,0,5,CBJ,0,22.2,19,19,24.33333333,19,19,2,3,27,19,19,27,19,19,19,19,19,22,19,19,18.35755975,SHOT,20471,0,8482982,Jet Greaves,0,0,0,5,CAR,0,1,35,1,0,SHOT,71.56505118,6.32455532,HOME,-87,87,-6,6,AWAYZONE,0,1,53,27,R,2025,R,Jackson Blake,Forward,8482809,19,19,24.8,32.5,19,19.66666667,19,19,2,3,33,33,19,21,19,19,19,32,19,19,19,19,-42.27368901,42.27368901,113.8387402,113.8387402,1,14.86606875,0,0,0,0,1,0,1,0,SNAP,1,18.35755975,HOME,CAR,315,0,19,0,27,-78,78,0.282722,0.420946,0.144336,0.0377072,0.0594559,0.054833,0.879145,10,-10
63949,25,-64,64,3,3,-11.8,0,0,0,5,FLA,0,40,40,40,40,40,40,2,3,40,40,40,40,40,40,40,40,40,40,40,40,18.35755975,SHOT,20750,0,8475683,Sergei Bobrovsky,0,0,0,5,CAR,0,1,52,1,0,GIVE,0,0,AWAY,-73,73,19,-19,AWAYZONE,1,1,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,15,15,28.2,31.5,31.5,26,26,28.2,2,3,32,32,32,32,32,32,15,31,31,15,15,15,-6.842773413,6.842773413,0,0,0,25.17935662,0,0,0,1,0,0,0,0,SNAP,1,18.35755975,HOME,CAR,407,-25,40,1,9,-64,64,0.212537,0.185407,0.305803,0.227797,0.0243803,0.0440745,0.792029,3,-3
78622,64,-34,34,-33,33,0,0,0,0,5,TBL,0,6.8,2,2,10,2,2,2,3,26,2,2,26,2,2,2,2,2,2,2,2,36.68787266,SHOT,20923,0,8477992,Jonas Johansson,0,0,0,5,CAR,3,1,54,1,0,FAC,0,0,HOME,-69,69,-22,22,AWAYZONE,0,1,74,0,D,2025,L,Jaccob Slavin,Defenseman,8476958,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,30.96375653,30.96375653,0,0,0,64.14047084,0,0,0,0,1,0,0,0,SNAP,1,18.34393633,HOME,CAR,536,0,2,2,53,-34,34,0.437629,0.0216143,0.288405,0.200447,0.0220112,0.0298936,0.796137,-33,33
20793,61,34,34,-26,26,0,0,0,0,5,CAR,3,28.4,24,24,31.33333333,24,24,2,3,40,24,24,40,24,24,24,24,24,24,24,24,55.00909016,MISS,20246,0,8483710,Dennis Hildeby,0,0,0,5,TOR,4,0,247,0,0,GIVE,0,0,HOME,89,89,-25,-25,HOMEZONE,1,3,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,53,24,46.8,43,24,49.33333333,24,24,2,3,53,43,24,53,24,24,43,43,24,43,24,24,-25.30137863,25.30137863,0,0,0,60.8358447,0,0,0,1,0,0,0,0,WRIST,0,18.33636339,AWAY,CAR,2494,0,24,3,8,34,34,0.237222,0.0290551,0.395995,0.275187,0.0218106,0.0407293,0.641823,-26,-26
40068,38,-70,70,-33,33,13.6,0,0,0,5,CBJ,1,22.4,46,29.5,6.666666667,6.666666667,15.8,2,3,79,79,46,11,11,46,4,13,13,4,4,4,55.00909016,MISS,20471,0,8482982,Jet Greaves,0,0,0,5,CAR,1,1,253,1,0,BLOCK,0,0,HOME,-71,71,22,-22,AWAYZONE,0,3,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,46,46,29.4,4.5,4.5,46,46,29.4,2,3,46,5,5,46,46,46,4,4,4,46,46,4,60.06848816,60.06848816,0,0,0,38.07886553,0,0,0,0,1,0,0,0,SNAP,0,18.33636339,HOME,CAR,2694,0,46,3,15,-70,70,0.330011,0.0343551,0.298763,0.278797,0.0273962,0.0306777,0.803366,-33,33
26750,48,-47,47,-24,24,-6.2,0,0,0,5,CAR,0,39.4,44.5,31,36,31,31,2,3,45,45,31,43,31,31,31,44,31,31,31,31,110.0045454,SHOT,20317,0,8482661,Jesper Wallstedt,0,0,0,5,MIN,2,1,144,0,0,SHOT,0,0,HOME,63,-63,-25,25,HOMEZONE,0,2,37,7,R,2025,L,Andrei Svechnikov,Forward,8480830,31,31,24.8,15.5,15.5,31,31,24.8,2,3,31,31,31,31,31,31,0,0,0,31,31,0,29.7448813,29.7448813,0,0,0,48.37354649,0,1,0,0,0,0,0,0,WRIST,1,18.33409089,AWAY,CAR,1474,-31,31,6,2,-47,47,0.253152,0.014618,0.347371,0.326533,0.0276064,0.0307199,0.764486,-24,24
1121,26,67,67,-13,13,-1.8,0,0,0,5,NJD,0,35.4,41,41,31.66666667,21.66666667,29.4,2,3,71,41,41,71,41,41,5,41,41,5,5,5,128.3160161,SHOT,20014,0,8474593,Jacob Markstrom,0,0,0,5,CAR,1,1,148,1,0,GIVE,0,0,AWAY,-52,-52,35,35,AWAYZONE,0,2,53,0,R,2025,R,Jackson Blake,Forward,8482809,19,19,27.6,33,33,19.5,19.5,27.6,3,2,41,41,41,20,20,41,17,17,17,19,19,17,-30.57922687,30.57922687,0,0,0,25.55386468,0,0,0,0,1,0,0,0,WRIST,1,18.33085945,HOME,CAR,1487,12,41,7,18,67,67,0.132423,0.0961489,0.391914,0.305075,0.0221959,0.0522442,0.761833,-13,-13
31114,8.94427191,81,81,4,4,-6.2,0,0,0,5,NYR,1,40,44.5,32,37,32,32,2,3,45,45,32,41,32,32,32,44,32,32,32,32,164.2467656,SHOT,20368,0,8478048,Igor Shesterkin,0,0,0,5,CAR,1,0,183,1,0,SHOT,0,0,AWAY,-83,-83,-5,-5,AWAYZONE,0,2,28,65,L,2025,L,William Carrier,Forward,8477478,32,32,25.8,16.5,16.5,32,32,25.8,2,3,32,32,32,32,32,32,1,1,1,32,32,1,26.56505118,26.56505118,0,0,0,8.94427191,0,0,0,0,1,0,0,0,WRIST,1,18.24964062,HOME,CAR,1749,-31,32,9,14,81,81,0.132638,0.212599,0.311488,0.222701,0.0283125,0.0922614,0.917242,4,4
31134,5.099019514,-88,88,5,5,0,0,0,0,5,NYR,3,9,6,6,11,6,6,2,3,21,6,6,21,6,6,6,6,6,6,6,6,54.70831747,SHOT,20368,0,8478048,Igor Shesterkin,0,0,0,5,CAR,1,0,269,1,0,SHOT,-22.93210044,56.46237685,HOME,-37,37,22,-22,AWAYZONE,1,3,77,64,L,2025,L,Mark Jankowski,Forward,8476873,6,6,6,6,6,6,6,6,2,3,6,6,6,6,6,6,6,6,6,6,6,6,-78.69006753,78.69006753,55.75796709,18.58598903,0,5.099019514,0,0,0,1,0,0,1,0,SNAP,1,18.23610582,HOME,CAR,2496,0,6,3,2,-89,88,0.21715,0.324728,0.254627,0.119892,0.0225459,0.0610571,0.888757,5,-5
64802,31.38470965,-77,77,-29,29,0,0,0,0,5,CAR,3,33.2,36.5,20,31,20,20,2,3,38,38,20,37,20,20,20,35,20,20,20,20,164.1097194,MISS,20759,0,8474593,Jacob Markstrom,0,0,0,5,NJD,1,0,272,0,0,HIT,0,0,AWAY,87,-87,-35,35,HOMEZONE,0,3,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,34,20,39.8,46.5,20,35.33333333,20,20,2,3,47,47,20,37,20,20,34,46,20,34,20,20,67.5205656,67.5205656,0,0,0,31.38470965,0,0,0,1,0,0,0,0,SNAP,0,18.23441327,AWAY,CAR,3159,0,20,9,22,-77,77,0.176642,0.0215053,0.425929,0.317578,0.0228369,0.0355085,0.782306,-29,29
20796,8.94427191,81,81,4,4,-11.2,0,0,0,5,CAR,3,53.2,66,66,44.66666667,44.66666667,53.2,2,3,81,69,69,81,81,81,26,63,63,26,26,26,54.58937626,SHOT,20246,0,8483710,Dennis Hildeby,0,0,0,5,TOR,4,0,253,0,0,MISS,10.95406264,63.15061362,AWAY,27,27,12,12,HOMEZONE,1,3,53,64,R,2025,R,Jackson Blake,Forward,8482809,68,68,42,27,27,52,52,42,2,3,72,28,28,72,72,72,16,26,26,16,16,16,26.56505118,26.56505118,15.61098853,5.203662845,0,8.94427191,1,0,0,0,0,0,1,0,WRIST,1,18.19645875,AWAY,CAR,2598,-10,128,3,2,81,81,0.177597,0.23102,0.26046,0.181587,0.0354673,0.11387,0.93621,4,4
52736,60,-31,31,17,17,0,0,0,0,5,CAR,0,31,31,3,31,3,3,2,3,31,31,3,31,3,3,31,31,3,31,3,3,54.45181356,SHOT,20619,0,8479973,Stuart Skinner,0,0,0,5,PIT,1,1,96,0,0,FAC,0,0,AWAY,-69,69,-22,22,HOMEZONE,0,1,26,0,D,2025,R,Sean Walker,Defenseman,8480336,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,-16.33604289,16.33604289,0,0,0,60.44005295,0,1,0,0,0,0,0,0,WRIST,1,18.15060452,AWAY,CAR,823,0,3,3,2,-31,31,0.381886,0.0285181,0.336817,0.190728,0.0282141,0.0338374,0.740509,17,-17
14461,28,-70,70,-21,21,-1.8,0,0,0,5,NYI,1,44.8,38.5,38.5,49,49,44.8,2,3,64,45,45,64,64,64,32,32,32,38,38,32,163.1502375,MISS,20171,0,8479496,David Rittich,0,0,0,5,CAR,4,1,284,1,0,TAKE,0,0,HOME,93,-93,-28,28,AWAYZONE,1,3,24,0,C,2025,R,Seth Jarvis,Forward,8482093,43,43,43,27.5,27.5,53.33333333,53.33333333,43,2,3,75,51,51,75,75,75,4,4,4,42,42,4,47.86240523,47.86240523,0,0,0,28.31960452,0,0,0,0,1,0,0,0,WRIST,0,18.12780417,HOME,CAR,2624,-28,102,9,6,-70,70,0.142192,0.0592116,0.375215,0.350024,0.0238399,0.0495175,0.749694,-21,21
77062,4.472135955,87,87,-4,4,0,0,0,0,5,CAR,1,64.6,82,26,53,26,26,2,3,82,82,26,82,26,26,38,82,26,38,26,26,36.22154055,SHOT,20906,0,8471734,Jonathan Quick,0,0,0,5,NYR,0,0,90,0,0,SHOT,-11.88865804,38.83297568,AWAY,51,51,-8,-8,HOMEZONE,0,1,53,22,R,2025,R,Jackson Blake,Forward,8482809,26,26,26,26,26,26,26,26,2,3,26,26,26,26,26,26,26,26,26,26,26,26,-63.43494882,63.43494882,51.54629078,25.77314539,0,4.472135955,0,0,0,0,1,0,1,0,BACK,1,18.11077028,AWAY,CAR,1062,0,26,2,23,87,87,0.24125906,0.2650825,0.227446179,0.171716703,0.02899035,0.065505207,0.93643,-4,-4
47395,36.23534186,57,57,-17,17,0,0,0,0,5,CAR,3,20,20,7,20,7,7,2,3,20,20,7,20,7,7,20,20,7,20,7,7,126.0991673,SHOT,20557,0,8476883,Andrei Vasilevskiy,0,0,0,5,TBL,2,1,151,0,0,FAC,0,0,HOME,-69,-69,-22,-22,HOMEZONE,1,2,50,0,L,2025,L,Eric Robinson,Forward,8480762,20,7,20,20,7,20,7,7,2,3,20,20,7,20,7,7,20,20,7,20,7,7,-27.97947439,27.97947439,0,0,0,36.23534186,0,1,0,0,0,0,0,0,WRIST,1,18.01416676,AWAY,CAR,1623,0,7,7,2,57,57,0.233627,0.0434597,0.385916,0.269592,0.026414,0.0409923,0.793591,-17,-17
45214,23,-67,67,8,8,-47.5,0,120,53,4,CAR,1,67,67,67,67,67,67,1,4,67,67,67,67,67,67,67,67,67,67,67,67,144.0138882,SHOT,20532,0,8477424,Juuse Saros,0,0,0,5,NSH,0,0,95,0,0,BLOCK,0,0,HOME,77,-77,6,-6,HOMEZONE,1,1,20,0,C,2025,L,Sebastian Aho,Forward,8478427,27,27,19.5,15.5,15.5,23.5,23.5,19.5,2,2,27,27,27,27,27,27,4,4,4,20,20,4,-19.98310652,19.98310652,19.98310652,2.497888315,0,23.40939982,0,0,0,0,1,0,0,0,WRIST,1,18.00173603,AWAY,CAR,916,-63,67,8,8,-67,67,0.0722971,0.0814374,0.176383,0.573676,0.0317465,0.0644605,0.751563,8,-8
62346,46,-62,62,37,37,1.8,0,0,0,5,CAR,0,17,17,17,17,17,17,2,3,19,18,18,19,19,19,15,16,16,15,15,15,71.69379332,SHOT,20730,0,8480981,Joel Hofer,0,0,0,5,STL,3,1,250,0,0,TAKE,0,0,AWAY,-90,90,-29,29,HOMEZONE,1,3,71,0,L,2025,L,Taylor Hall,Forward,8475791,16,16,18.8,27.5,27.5,13,13,18.8,2,3,29,29,29,16,16,29,9,26,26,9,9,9,-53.88065915,53.88065915,0,0,0,45.80392996,0,0,0,1,0,0,0,0,WRIST,1,17.92344833,AWAY,CAR,2456,-6,56,4,29,-62,62,0.214977,0.0172893,0.437673,0.284951,0.0164066,0.0287025,0.703961,37,-37
14444,52,43,43,-25,25,0,0,0,0,5,NYI,1,30.6,24,3,35,3,3,2,3,47,24,3,47,3,3,24,24,3,24,3,3,53.71219601,MISS,20171,0,8479496,David Rittich,0,0,0,5,CAR,3,1,189,1,0,FAC,0,0,HOME,69,69,22,22,AWAYZONE,0,2,62,0,D,2025,R,Charles Alexis Legault,Defenseman,8484428,35,3,26.2,29.5,3,24,3,3,2,3,35,35,3,24,3,3,24,24,3,24,3,3,-28.52311861,28.52311861,0,0,0,52.35456045,0,1,0,0,0,0,0,0,WRIST,0,17.90406534,HOME,CAR,1600,0,3,3,2,43,43,0.422646,0.0218169,0.321906,0.17432,0.0268973,0.0324133,0.755399,-25,-25
25440,64,-34,34,32,32,19.8,0,0,0,5,CAR,0,23.4,18.5,18.5,26.66666667,26.66666667,23.4,2,3,57,25,25,57,57,57,1,12,12,1,1,1,125.2836781,SHOT,20301,0,8480280,Jeremy Swayman,0,0,0,5,BOS,0,0,91,0,0,SHOT,0,0,HOME,86,-86,-4,4,HOMEZONE,1,1,6,81,D,2025,L,Mike Reilly,Defenseman,8476422,23,23,43.2,23.5,23.5,56.33333333,56.33333333,43.2,2,3,57,24,24,57,57,57,23,23,23,55,55,23,-30.19162296,30.19162296,0,0,0,63.63175308,0,0,0,1,0,0,0,0,WRIST,1,17.8976683,AWAY,CAR,855,22,130,7,3,-34,34,0.246446,0.00968668,0.335974,0.362077,0.0225735,0.0232433,0.784475,32,-32
54204,15,-81,81,-13,13,-4.8,0,0,0,5,MTL,5,24.6,22.5,22.5,26,26,24.6,2,3,50,26,26,50,50,50,8,19,19,8,8,8,53.66563146,SHOT,20636,0,8482487,Jakub Dobes,0,0,0,5,CAR,4,0,270,1,0,SHOT,33.45330945,67.11929678,HOME,-33,33,-37,37,AWAYZONE,0,3,27,19,L,2025,L,Nikolaj Ehlers,Forward,8477940,27,27,19.8,10,10,26.33333333,26.33333333,19.8,2,3,27,11,11,27,27,27,9,9,9,25,25,9,58.39249775,58.39249775,24.9391883,8.313062767,0,15.26433752,0,0,0,0,1,0,1,0,WRIST,1,17.88854382,HOME,CAR,3034,1,50,3,25,-81,81,0.180666,0.106645,0.384989,0.242032,0.0280586,0.0576102,0.752121,-13,13
43442,32,-83,83,-31,31,0,0,0,0,5,PHI,1,33.2,9,9,49.33333333,9,9,2,3,70,9,9,70,9,9,9,9,9,9,9,9,160.9751534,MISS,20510,0,8478435,Dan Vladar,0,0,0,5,CAR,2,1,294,1,0,FAC,0,0,AWAY,69,-69,22,-22,AWAYZONE,0,3,48,0,L,2025,L,Jordan Martinook,Forward,8476921,9,9,21,9,9,29,9,9,2,3,69,9,9,69,9,9,9,9,9,9,9,9,79.04593736,79.04593736,0,0,0,31.57530681,0,0,0,0,1,0,0,0,WRIST,0,17.88612815,HOME,CAR,3269,0,9,9,51,-83,83,0.184921,0.0145397,0.458905,0.273276,0.023524,0.0448342,0.784066,-31,31
14466,26,-72,72,20,20,-8.4,0,0,0,5,NYI,1,20.8,22.5,22.5,19.66666667,19.66666667,20.8,2,3,23,23,23,22,22,23,17,22,22,17,17,17,89.19641248,SHOT,20171,0,8479496,David Rittich,0,0,0,5,CAR,4,1,304,1,0,HIT,0,0,AWAY,-6,6,-40,40,AWAYZONE,1,3,48,0,L,2025,L,Jordan Martinook,Forward,8476921,16,16,12.4,8,8,15.33333333,15.33333333,12.4,2,3,16,11,11,16,16,16,5,5,5,15,15,5,-49.63546343,49.63546343,0,0,0,26.2488095,0,1,0,0,0,0,0,0,SNAP,1,17.8392825,HOME,CAR,2871,-12,61,5,2,-72,72,0.177296,0.0685704,0.385484,0.301638,0.026819,0.0401921,0.786451,20,-20
63981,6.403124237,85,85,-5,5,0,0,0,0,5,FLA,1,32.4,43.5,5,25,5,5,2,3,46,46,5,31,5,5,20,41,5,20,5,5,53.46026562,GOAL,20750,1,8475683,Sergei Bobrovsky,0,0,0,5,CAR,1,1,182,1,0,SHOT,2.009553813,57.03507693,HOME,32,32,2,2,AWAYZONE,1,2,77,21,L,2025,L,Mark Jankowski,Forward,8476873,5,5,12,22.5,5,5,5,5,2,3,24,24,5,5,5,5,5,21,5,5,5,5,-51.34019175,51.34019175,53.34974556,17.78324852,1,6.403124237,0,0,0,0,0,0,1,0,BACK,1,17.82008854,HOME,CAR,1990,0,5,3,0,85,85,0.273371098,0.249803822,0.244634404,0.13884727,0.019766504,0.073576915,0.912551,-5,-5
11627,47,55,55,33,33,0,0,0,0,5,CAR,1,18.25,1,1,35.5,1,1,2,2,70,1,1,70,1,1,1,1,1,1,1,1,17.80449381,SHOT,20138,0,8479979,Jake Oettinger,0,120,119,4,DAL,0,1,81,0,0,FAC,0,0,AWAY,69,69,22,22,HOMEZONE,0,1,20,0,C,2025,L,Sebastian Aho,Forward,8478427,1,1,1,999,999,1,1,1,0,5,1,0,0,1,1,1,1,999,999,1,1,1,44.1449026,44.1449026,0,0,0,47.38143096,0,1,0,0,0,0,0,0,SNAP,1,17.80449381,AWAY,CAR,618,0,1,1,2,55,55,0.303911,0.0164469,0.426814,0.174221,0.0466342,0.0319731,0.874896,33,33
21932,25,-64,64,0,0,0,0,0,0,5,WSH,3,54.4,75,50,40.66666667,38,42.8,2,3,86,86,50,58,50,50,14,64,50,14,14,14,35.60898763,SHOT,20259,0,8480313,Logan Thompson,0,0,0,5,CAR,1,0,308,1,0,GIVE,0,0,AWAY,-86,86,-28,28,AWAYZONE,0,3,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,14,14,42.8,50,50,38,38,42.8,2,3,50,50,50,50,50,50,14,50,50,14,14,14,0,0,0,0,0,25,0,0,0,1,0,0,0,0,SNAP,1,17.80449381,HOME,CAR,3340,0,50,2,1,-64,64,0.155586,0.252035,0.31099,0.215972,0.0220987,0.0433188,0.80764,0,0
50430,24,-74,74,-19,19,0,0,0,0,5,DET,0,29.8,35,13,26.33333333,13,13,2,3,35,35,13,29,13,13,24,35,13,24,13,13,17.80449381,SHOT,20593,0,8476434,John Gibson,0,0,0,5,CAR,0,1,17,1,0,BLOCK,0,0,HOME,-63,63,-5,5,AWAYZONE,0,1,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,29,13,28.2,29.5,13,27.33333333,13,13,2,3,30,30,13,29,13,13,25,29,13,25,13,13,51.70983681,51.70983681,0,0,0,24.20743687,0,1,0,0,0,0,0,0,WRIST,1,17.80449381,HOME,CAR,112,0,13,1,2,-74,74,0.293626,0.0808102,0.316699,0.211005,0.041687,0.0561733,0.773152,-19,19
64759,15.62049935,79,79,12,12,9.8,0,0,0,5,CAR,0,23.6,26.5,26.5,21.66666667,21.66666667,23.6,2,3,39,39,39,28,28,39,14,14,14,14,14,14,53.36665626,SHOT,20759,0,8474593,Jacob Markstrom,0,0,0,5,NJD,0,0,115,0,0,HIT,0,0,HOME,67,67,-40,-40,HOMEZONE,0,2,71,0,L,2025,L,Taylor Hall,Forward,8475791,15,15,33.4,18.5,18.5,43.33333333,43.33333333,33.4,2,3,60,19,19,60,60,60,15,18,18,15,15,15,50.19442891,50.19442891,0,0,0,15.62049935,0,0,0,0,1,0,0,0,WRIST,1,17.78888542,AWAY,CAR,1315,1,115,3,17,79,79,0.15319,0.1031,0.386639,0.283056,0.0230545,0.0509607,0.79069,12,12
1132,15,78,78,-10,10,0,0,0,0,5,NJD,1,36,36,36,36,36,36,2,3,36,36,36,36,36,36,36,36,36,36,36,36,124.2336508,SHOT,20014,0,8474593,Jacob Markstrom,0,0,0,5,CAR,2,1,177,1,0,GIVE,0,0,AWAY,-37,-37,37,37,AWAYZONE,1,2,37,0,R,2025,L,Andrei Svechnikov,Forward,8480830,36,36,36,36,36,36,36,36,2,3,36,36,36,36,36,36,36,36,36,36,36,36,-42.27368901,42.27368901,0,0,0,14.86606875,0,0,0,1,0,0,0,0,WRIST,1,17.74766441,HOME,CAR,1799,0,36,7,10,78,78,0.113615,0.106276,0.380665,0.304011,0.0220743,0.0733595,0.80371,-10,-10
20101,14,-97,97,12,12,-7.6,0,0,0,5,BUF,3,40.2,42,21,39,21,21,2,3,45,45,21,41,21,21,36,39,21,36,21,21,35.4682957,MISS,20238,0,8479312,Alex Lyon,0,0,0,5,CAR,4,1,330,1,0,SHOT,30.06858282,21.9544984,HOME,-70,70,-11,11,AWAYZONE,0,3,24,20,C,2025,R,Seth Jarvis,Forward,8482093,43,21,26.6,2,2,43,21,13.4,2,3,44,3,3,44,21,21,1,1,1,42,21,1,-56.30993247,56.30993247,86.3785153,43.18925765,1,14.4222051,0,0,0,1,0,0,1,0,SNAP,0,17.73414785,HOME,CAR,3324,-20,21,2,1,-97,97,0.143,0.01,0.405,0.324,0.05,0.068,0.3,12,-12
32827,16,-73,73,-3,3,3.8,0,0,0,5,WPG,0,18.2,22,22,15.66666667,15.66666667,18.2,2,3,22,22,22,22,22,22,8,22,22,8,8,8,17.69180601,SHOT,20387,0,8483114,Thomas Milic,0,0,0,5,CAR,0,1,43,1,0,BLOCK,0,0,HOME,-60,60,9,-9,AWAYZONE,0,1,77,0,L,2025,L,Mark Jankowski,Forward,8476873,22,22,39.6,66,22,22,22,22,2,3,66,66,22,22,22,22,22,66,22,22,22,22,10.61965528,10.61965528,0,0,0,16.2788206,0,1,0,0,0,0,0,0,WRIST,1,17.69180601,HOME,CAR,409,14,22,1,2,-73,73,0.241732,0.233371,0.237634,0.156403,0.038017,0.092843,0.883544,-3,3
74388,47,57,57,35,35,0,0,0,0,5,LAK,0,5,5,1,5,1,1,2,3,5,5,1,5,1,1,5,5,1,5,1,1,17.69180601,MISS,20874,0,8476341,Anton Forsberg,0,0,0,5,CAR,1,1,161,1,0,FAC,0,0,AWAY,69,69,22,22,AWAYZONE,1,2,26,0,D,2025,R,Sean Walker,Defenseman,8480336,9,1,5.8,7,1,5,1,1,2,3,9,9,1,5,1,1,5,5,1,5,1,1,47.56377021,47.56377021,0,0,0,47.42362281,0,0,0,1,0,0,0,0,SNAP,0,17.69180601,HOME,CAR,1934,0,1,1,2,57,57,0.352693,0.0136578,0.327426,0.239197,0.0314047,0.0356211,0.841341,35,35
81631,29,-76,76,-26,26,4.4,0,0,0,5,CAR,1,13.2,9.5,9.5,15.66666667,15.66666667,13.2,2,3,22,15,15,22,22,22,4,4,4,4,4,4,88.45903006,SHOT,20957,0,8478916,Joey Daccord,0,0,0,5,SEA,2,1,228,0,0,TAKE,0,0,AWAY,-11,11,34,-34,HOMEZONE,0,3,48,0,L,2025,L,Jordan Martinook,Forward,8476921,22,22,17.6,15.5,15.5,19,19,17.6,2,3,22,21,21,22,22,22,10,10,10,16,16,10,63.43494882,63.43494882,0,0,0,29.06888371,0,0,0,0,1,0,0,0,WRIST,1,17.69180601,AWAY,CAR,2618,6,59,5,9,-76,76,0.164564,0.0296771,0.428121,0.317503,0.0188956,0.0412383,0.765675,-26,26
